id,category,issued_date,address
5320,other,2021-07-06,toronto
5321,other,2021-08-24,toronto
5322,other,2022-07-07,toronto
5323,other,2022-12-29,toronto
5324,other,2023-05-25,toronto
5325,other,2023-08-02,toronto
5326,other,2023-08-31,toronto
19811,retail_store_food,2018-01-08,toronto
19902,retail_store_food,2018-02-27,toronto
19903,retail_store_food,2018-02-27,toronto
19904,retail_store_food,2018-05-01,toronto
19930,retail_store_food,2018-04-17,toronto
20013,retail_store_food,2018-05-25,toronto
20061,retail_store_food,2018-06-13,toronto
20090,retail_store_food,2018-03-19,toronto
20124,retail_store_food,2018-01-18,toronto
20147,retail_store_food,2018-07-19,toronto
20180,retail_store_food,2018-01-29,toronto
20224,retail_store_food,2018-02-08,toronto
20236,retail_store_food,2018-03-27,toronto
20289,retail_store_food,2018-03-28,toronto
20296,retail_store_food,2018-07-19,toronto
20345,retail_store_food,2018-06-08,toronto
20356,retail_store_food,2018-03-02,toronto
20402,retail_store_food,2018-05-29,toronto
20453,retail_store_food,2018-01-25,toronto
20514,retail_store_food,2018-02-21,toronto
20527,retail_store_food,2018-01-26,toronto
20535,retail_store_food,2018-04-19,toronto
20548,retail_store_food,2018-03-15,toronto
20549,retail_store_food,2018-07-06,toronto
20559,retail_store_food,2018-04-05,toronto
20567,retail_store_food,2018-02-08,toronto
20568,retail_store_food,2018-09-24,toronto
20605,retail_store_food,2018-11-05,toronto
20609,retail_store_food,2018-08-01,toronto
20621,retail_store_food,2018-03-12,toronto
20622,retail_store_food,2018-07-05,toronto
20629,retail_store_food,2018-01-26,toronto
20645,retail_store_food,2018-01-18,toronto
20660,retail_store_food,2018-06-22,toronto
20661,retail_store_food,2018-05-29,toronto
20665,retail_store_food,2018-01-16,toronto
20685,retail_store_food,2018-08-22,toronto
20692,retail_store_food,2018-06-12,toronto
20699,retail_store_food,2018-05-11,toronto
20705,retail_store_food,2018-06-01,toronto
20708,retail_store_food,2018-05-23,toronto
20714,retail_store_food,2018-07-09,toronto
20724,retail_store_food,2019-01-02,toronto
20740,retail_store_food,2018-12-24,toronto
20743,retail_store_food,2019-01-28,toronto
20750,retail_store_food,2018-09-27,toronto
20761,retail_store_food,2018-09-07,toronto
20787,retail_store_food,2018-10-12,toronto
20790,retail_store_food,2018-01-16,toronto
20791,retail_store_food,2018-09-12,toronto
20813,retail_store_food,2018-04-10,toronto
20834,retail_store_food,2018-12-31,toronto
20839,retail_store_food,2018-03-13,toronto
20843,retail_store_food,2019-02-14,toronto
20850,retail_store_food,2018-06-29,toronto
20854,retail_store_food,2018-03-07,toronto
20856,retail_store_food,2018-01-03,toronto
20864,retail_store_food,2018-05-28,toronto
20865,retail_store_food,2019-02-12,toronto
20868,retail_store_food,2018-01-08,toronto
20872,retail_store_food,2018-05-08,toronto
20873,retail_store_food,2018-08-30,toronto
20874,retail_store_food,2018-01-10,toronto
20883,retail_store_food,2018-04-30,toronto
20896,retail_store_food,2018-01-22,toronto
20897,retail_store_food,2018-04-09,toronto
20898,retail_store_food,2018-04-18,toronto
20901,retail_store_food,2018-01-23,toronto
20905,retail_store_food,2018-01-26,toronto
20912,retail_store_food,2018-01-05,toronto
20913,retail_store_food,2018-04-03,toronto
20917,retail_store_food,2018-01-29,toronto
20919,retail_store_food,2018-01-30,toronto
20920,retail_store_food,2018-06-12,toronto
20926,retail_store_food,2018-01-31,toronto
20928,retail_store_food,2018-02-02,toronto
20936,retail_store_food,2018-03-13,toronto
20937,retail_store_food,2018-03-13,toronto
20942,retail_store_food,2018-02-05,toronto
20948,retail_store_food,2018-02-08,toronto
20955,retail_store_food,2018-02-09,toronto
20956,retail_store_food,2018-02-12,toronto
20962,retail_store_food,2018-02-16,toronto
20963,retail_store_food,2018-02-16,toronto
20970,retail_store_food,2019-02-26,toronto
20974,retail_store_food,2018-02-20,toronto
20981,retail_store_food,2018-09-10,toronto
20987,retail_store_food,2018-02-27,toronto
20988,retail_store_food,2018-02-27,toronto
20989,retail_store_food,2018-12-14,toronto
20992,retail_store_food,2018-02-28,toronto
20993,retail_store_food,2018-06-19,toronto
20996,retail_store_food,2018-03-01,toronto
20997,retail_store_food,2018-03-01,toronto
20999,retail_store_food,2018-03-02,toronto
21000,retail_store_food,2018-03-02,toronto
21003,retail_store_food,2018-04-12,toronto
21006,retail_store_food,2018-01-11,toronto
21007,retail_store_food,2018-09-07,toronto
21013,retail_store_food,2019-06-07,toronto
21014,retail_store_food,2018-03-08,toronto
21015,retail_store_food,2018-03-09,toronto
21023,retail_store_food,2018-04-18,toronto
21024,retail_store_food,2019-03-08,toronto
21031,retail_store_food,2018-03-15,toronto
21032,retail_store_food,2018-09-07,toronto
21034,retail_store_food,2018-03-16,toronto
21036,retail_store_food,2018-07-18,toronto
21037,retail_store_food,2018-10-18,toronto
21038,retail_store_food,2018-11-02,toronto
21042,retail_store_food,2018-06-20,toronto
21045,retail_store_food,2018-03-19,toronto
21046,retail_store_food,2018-03-19,toronto
21049,retail_store_food,2018-03-20,toronto
21052,retail_store_food,2018-03-22,toronto
21053,retail_store_food,2018-03-22,toronto
21056,retail_store_food,2018-07-19,toronto
21057,retail_store_food,2018-03-19,toronto
21060,retail_store_food,2018-03-27,toronto
21064,retail_store_food,2018-03-28,toronto
21074,retail_store_food,2018-05-08,toronto
21075,retail_store_food,2018-06-04,toronto
21077,retail_store_food,2018-04-03,toronto
21078,retail_store_food,2019-01-09,toronto
21079,retail_store_food,2018-04-04,toronto
21080,retail_store_food,2018-05-14,toronto
21081,retail_store_food,2018-04-05,toronto
21082,retail_store_food,2018-04-05,toronto
21084,retail_store_food,2018-04-06,toronto
21085,retail_store_food,2018-04-06,toronto
21090,retail_store_food,2018-08-24,toronto
21096,retail_store_food,2018-09-27,toronto
21097,retail_store_food,2019-01-21,toronto
21100,retail_store_food,2018-04-12,toronto
21106,retail_store_food,2019-01-01,toronto
21109,retail_store_food,2018-02-02,toronto
21116,retail_store_food,2018-12-20,toronto
21118,retail_store_food,2018-04-17,toronto
21119,retail_store_food,2018-07-19,toronto
21121,retail_store_food,2018-04-19,toronto
21126,retail_store_food,2018-05-31,toronto
21131,retail_store_food,2018-04-24,toronto
21133,retail_store_food,2018-04-25,toronto
21134,retail_store_food,2018-04-26,toronto
21155,retail_store_food,2018-11-21,toronto
21157,retail_store_food,2018-05-03,toronto
21158,retail_store_food,2018-05-04,toronto
21159,retail_store_food,2018-05-04,toronto
21163,retail_store_food,2018-05-07,toronto
21169,retail_store_food,2018-05-08,toronto
21171,retail_store_food,2018-05-10,toronto
21172,retail_store_food,2018-09-17,toronto
21180,retail_store_food,2018-05-14,toronto
21185,retail_store_food,2018-05-17,toronto
21187,retail_store_food,2018-10-01,toronto
21191,retail_store_food,2018-05-23,toronto
21193,retail_store_food,2018-05-22,toronto
21196,retail_store_food,2018-05-23,toronto
21198,retail_store_food,2018-05-25,toronto
21199,retail_store_food,2018-05-25,toronto
21207,retail_store_food,2018-08-20,toronto
21210,retail_store_food,2018-01-17,toronto
21211,retail_store_food,2018-05-28,toronto
21212,retail_store_food,2018-05-28,toronto
21214,retail_store_food,2019-04-02,toronto
21218,retail_store_food,2018-05-30,toronto
21219,retail_store_food,2018-05-30,toronto
21223,retail_store_food,2018-05-31,toronto
21229,retail_store_food,2019-06-13,toronto
21230,retail_store_food,2019-07-11,toronto
21235,retail_store_food,2018-03-01,toronto
21236,retail_store_food,2018-05-03,toronto
21237,retail_store_food,2019-03-20,toronto
21238,retail_store_food,2019-06-13,toronto
21243,retail_store_food,2018-07-30,toronto
21251,retail_store_food,2018-07-19,toronto
21252,retail_store_food,2018-07-19,toronto
21253,retail_store_food,2018-07-19,toronto
21255,retail_store_food,2018-06-11,toronto
21256,retail_store_food,2018-06-12,toronto
21258,retail_store_food,2018-06-13,toronto
21261,retail_store_food,2018-06-14,toronto
21263,retail_store_food,2018-06-15,toronto
21264,retail_store_food,2018-08-16,toronto
21274,retail_store_food,2019-02-08,toronto
21277,retail_store_food,2018-06-18,toronto
21282,retail_store_food,2018-06-20,toronto
21283,retail_store_food,2018-06-20,toronto
21284,retail_store_food,2019-02-22,toronto
21285,retail_store_food,2018-06-21,toronto
21291,retail_store_food,2018-06-12,toronto
21292,retail_store_food,2018-09-07,toronto
21299,retail_store_food,2018-06-25,toronto
21300,retail_store_food,2018-08-03,toronto
21310,retail_store_food,2018-06-28,toronto
21311,retail_store_food,2018-06-29,toronto
21315,retail_store_food,2019-01-23,toronto
21320,retail_store_food,2018-05-30,toronto
21321,retail_store_food,2018-07-01,toronto
21322,retail_store_food,2019-06-24,toronto
21323,retail_store_food,2019-10-01,toronto
21328,retail_store_food,2018-03-01,toronto
21329,retail_store_food,2018-07-03,toronto
21332,retail_store_food,2018-07-04,toronto
21333,retail_store_food,2018-07-04,toronto
21334,retail_store_food,2018-09-11,toronto
21336,retail_store_food,2018-07-05,toronto
21338,retail_store_food,2018-08-14,toronto
21344,retail_store_food,2018-07-09,toronto
21345,retail_store_food,2018-11-30,toronto
21353,retail_store_food,2018-06-29,toronto
21355,retail_store_food,2018-07-12,toronto
21356,retail_store_food,2018-07-13,toronto
21358,retail_store_food,2018-07-14,toronto
21362,retail_store_food,2018-07-24,toronto
21370,retail_store_food,2019-03-02,toronto
21380,retail_store_food,2019-06-28,toronto
21382,retail_store_food,2018-07-23,toronto
21383,retail_store_food,2018-08-20,toronto
21389,retail_store_food,2018-07-24,toronto
21392,retail_store_food,2019-03-21,toronto
21394,retail_store_food,2018-07-26,toronto
21399,retail_store_food,2018-03-12,toronto
21406,retail_store_food,2018-01-15,toronto
21409,retail_store_food,2018-11-10,toronto
21415,retail_store_food,2018-07-31,toronto
21416,retail_store_food,2018-11-27,toronto
21417,retail_store_food,2019-05-16,toronto
21423,retail_store_food,2018-09-28,toronto
21424,retail_store_food,2018-12-01,toronto
21426,retail_store_food,2018-08-03,toronto
21432,retail_store_food,2018-01-12,toronto
21445,retail_store_food,2018-08-08,toronto
21446,retail_store_food,2018-08-09,toronto
21454,retail_store_food,2018-08-13,toronto
21455,retail_store_food,2018-08-13,toronto
21457,retail_store_food,2018-05-22,toronto
21458,retail_store_food,2018-08-14,toronto
21459,retail_store_food,2018-08-14,toronto
21460,retail_store_food,2018-08-15,toronto
21461,retail_store_food,2018-08-15,toronto
21462,retail_store_food,2019-04-29,toronto
21464,retail_store_food,2018-08-16,toronto
21465,retail_store_food,2018-08-17,toronto
21468,retail_store_food,2018-05-14,toronto
21469,retail_store_food,2019-02-27,toronto
21470,retail_store_food,2019-04-18,toronto
21471,retail_store_food,2019-04-26,toronto
21472,retail_store_food,2018-09-26,toronto
21475,retail_store_food,2018-08-20,toronto
21476,retail_store_food,2018-11-29,toronto
21477,retail_store_food,2018-12-18,toronto
21480,retail_store_food,2018-08-21,toronto
21486,retail_store_food,2018-08-22,toronto
21494,retail_store_food,2018-07-20,toronto
21495,retail_store_food,2019-01-04,toronto
21496,retail_store_food,2019-05-27,toronto
21497,retail_store_food,2019-10-01,toronto
21499,retail_store_food,2018-06-13,toronto
21500,retail_store_food,2018-08-27,toronto
21507,retail_store_food,2018-02-08,toronto
21508,retail_store_food,2018-08-28,toronto
21509,retail_store_food,2018-08-28,toronto
21512,retail_store_food,2018-08-29,toronto
21517,retail_store_food,2019-01-15,toronto
21521,retail_store_food,2018-11-14,toronto
21525,retail_store_food,2018-11-27,toronto
21528,retail_store_food,2018-09-06,toronto
21537,retail_store_food,2018-12-04,toronto
21538,retail_store_food,2019-10-31,toronto
21542,retail_store_food,2018-09-10,toronto
21543,retail_store_food,2018-09-10,toronto
21545,retail_store_food,2018-09-11,toronto
21546,retail_store_food,2018-09-11,toronto
21547,retail_store_food,2018-06-28,toronto
21548,retail_store_food,2018-09-12,toronto
21549,retail_store_food,2018-09-13,toronto
21552,retail_store_food,2018-09-14,toronto
21553,retail_store_food,2018-09-14,toronto
21560,retail_store_food,2018-04-24,toronto
21561,retail_store_food,2018-09-28,toronto
21562,retail_store_food,2018-09-17,toronto
21568,retail_store_food,2018-09-19,toronto
21569,retail_store_food,2018-09-19,toronto
21570,retail_store_food,2018-09-19,toronto
21577,retail_store_food,2018-09-24,toronto
21581,retail_store_food,2019-05-03,toronto
21585,retail_store_food,2018-03-23,toronto
21586,retail_store_food,2018-09-27,toronto
21590,retail_store_food,2018-08-01,toronto
21595,retail_store_food,2018-10-01,toronto
21596,retail_store_food,2018-10-01,toronto
21598,retail_store_food,2018-10-04,toronto
21599,retail_store_food,2019-04-11,toronto
21602,retail_store_food,2018-10-03,toronto
21603,retail_store_food,2019-01-28,toronto
21605,retail_store_food,2018-10-04,toronto
21606,retail_store_food,2018-10-04,toronto
21608,retail_store_food,2018-10-05,toronto
21618,retail_store_food,2018-10-12,toronto
21637,retail_store_food,2018-10-16,toronto
21638,retail_store_food,2018-10-16,toronto
21642,retail_store_food,2018-02-28,toronto
21645,retail_store_food,2018-10-18,toronto
21651,retail_store_food,2018-06-15,toronto
21654,retail_store_food,2019-02-14,toronto
21655,retail_store_food,2019-04-08,toronto
21656,retail_store_food,2018-05-08,toronto
21657,retail_store_food,2018-10-22,toronto
21660,retail_store_food,2019-11-05,toronto
21663,retail_store_food,2018-10-24,toronto
21664,retail_store_food,2019-05-03,toronto
21665,retail_store_food,2018-10-25,toronto
21666,retail_store_food,2018-03-27,toronto
21670,retail_store_food,2019-05-14,toronto
21671,retail_store_food,2019-09-13,toronto
21677,retail_store_food,2020-01-21,toronto
21681,retail_store_food,2018-10-31,toronto
21682,retail_store_food,2018-10-31,toronto
21683,retail_store_food,2019-03-01,toronto
21684,retail_store_food,2018-10-09,toronto
21685,retail_store_food,2018-11-01,toronto
21686,retail_store_food,2018-11-02,toronto
21693,retail_store_food,2018-03-07,toronto
21697,retail_store_food,2019-04-08,toronto
21705,retail_store_food,2019-05-09,toronto
21707,retail_store_food,2018-11-15,toronto
21713,retail_store_food,2019-05-07,toronto
21716,retail_store_food,2019-03-11,toronto
21719,retail_store_food,2018-11-22,toronto
21721,retail_store_food,2018-11-23,toronto
21722,retail_store_food,2018-11-23,toronto
21728,retail_store_food,2020-02-24,toronto
21730,retail_store_food,2019-03-06,toronto
21732,retail_store_food,2018-10-03,toronto
21733,retail_store_food,2018-10-29,toronto
21734,retail_store_food,2019-03-18,toronto
21738,retail_store_food,2018-05-29,toronto
21744,retail_store_food,2019-06-25,toronto
21747,retail_store_food,2018-07-23,toronto
21749,retail_store_food,2019-02-21,toronto
21764,retail_store_food,2018-01-24,toronto
21765,retail_store_food,2018-01-18,toronto
21766,retail_store_food,2019-02-27,toronto
21769,retail_store_food,2019-04-11,toronto
21770,retail_store_food,2019-11-01,toronto
21773,retail_store_food,2018-12-14,toronto
21774,retail_store_food,2018-12-14,toronto
21775,retail_store_food,2019-10-22,toronto
21778,retail_store_food,2019-03-04,toronto
21779,retail_store_food,2019-05-27,toronto
21780,retail_store_food,2019-06-05,toronto
21781,retail_store_food,2019-02-25,toronto
21786,retail_store_food,2019-05-23,toronto
21790,retail_store_food,2018-05-16,toronto
21793,retail_store_food,2019-03-25,toronto
21796,retail_store_food,2019-12-13,toronto
21798,retail_store_food,2019-07-31,toronto
21799,retail_store_food,2019-07-30,toronto
21801,retail_store_food,2018-10-24,toronto
21804,retail_store_food,2019-06-05,toronto
21805,retail_store_food,2019-01-11,toronto
21806,retail_store_food,2019-05-03,toronto
21807,retail_store_food,2019-01-25,toronto
21809,retail_store_food,2019-02-04,toronto
21810,retail_store_food,2018-01-10,toronto
21812,retail_store_food,2018-01-10,toronto
21814,retail_store_food,2019-05-09,toronto
21815,retail_store_food,2018-03-07,toronto
21816,retail_store_food,2019-05-27,toronto
21818,retail_store_food,2019-02-28,toronto
21820,retail_store_food,2019-07-29,toronto
21826,retail_store_food,2018-09-19,toronto
21827,retail_store_food,2019-02-16,toronto
21828,retail_store_food,2019-06-28,toronto
21831,retail_store_food,2018-10-14,toronto
21832,retail_store_food,2019-06-06,toronto
21833,retail_store_food,2018-05-30,toronto
21834,retail_store_food,2018-07-17,toronto
21853,retail_store_food,2018-01-09,toronto
21856,retail_store_food,2018-01-02,toronto
21857,retail_store_food,2018-01-15,toronto
21858,retail_store_food,2018-06-29,toronto
21859,retail_store_food,2019-01-09,toronto
21860,retail_store_food,2019-01-10,toronto
21861,retail_store_food,2019-01-07,toronto
21862,retail_store_food,2018-12-19,toronto
21863,retail_store_food,2019-01-11,toronto
21864,retail_store_food,2018-12-28,toronto
21865,retail_store_food,2018-12-19,toronto
21866,retail_store_food,2019-01-11,toronto
21867,retail_store_food,2019-01-04,toronto
21868,retail_store_food,2019-01-09,toronto
21869,retail_store_food,2019-01-08,toronto
21873,retail_store_food,2019-07-24,toronto
21876,retail_store_food,2019-02-07,toronto
21877,retail_store_food,2019-07-16,toronto
21879,retail_store_food,2018-10-01,toronto
21881,retail_store_food,2019-11-18,toronto
21882,retail_store_food,2018-09-19,toronto
21887,retail_store_food,2018-06-27,toronto
21889,retail_store_food,2018-04-17,toronto
21891,retail_store_food,2019-12-04,toronto
21894,retail_store_food,2019-05-23,toronto
21896,retail_store_food,2019-02-15,toronto
21897,retail_store_food,2019-07-19,toronto
21928,retail_store_food,2018-01-26,toronto
21929,retail_store_food,2018-01-18,toronto
21930,retail_store_food,2018-01-16,toronto
21931,retail_store_food,2018-02-02,toronto
21932,retail_store_food,2019-02-14,toronto
21933,retail_store_food,2019-01-21,toronto
21934,retail_store_food,2019-01-22,toronto
21935,retail_store_food,2019-01-30,toronto
21936,retail_store_food,2019-01-25,toronto
21937,retail_store_food,2019-02-13,toronto
21938,retail_store_food,2019-02-12,toronto
21939,retail_store_food,2019-02-01,toronto
21940,retail_store_food,2019-01-22,toronto
21941,retail_store_food,2019-01-23,toronto
21942,retail_store_food,2019-02-01,toronto
21943,retail_store_food,2019-02-04,toronto
21944,retail_store_food,2019-02-11,toronto
21945,retail_store_food,2019-02-14,toronto
21947,retail_store_food,2019-06-17,toronto
21948,retail_store_food,2019-07-31,toronto
